Selite_en,Longitude,Latitude,N_GK25,E_GK25,Name_fi,Name_en
daycare,24.860853,60.245934,6681481,25492293,Päiväkoti Timotei,Day care Timotei
daycare,25.071445,60.35117,6693201,25503944,Ankkalammen päiväkoti,
daycare,25.051594,60.197403,6676068,25502862,Päiväkoti Steinerpäiväkoti Karitsa,Day care Steinerpäiväkoti Karitsa
daycare,24.831491,60.182507,6674419,25490649,Kivimiehen päiväkoti,Kivimiehen päiväkoti
daycare,24.880354,60.233555,6680100,25493371,Päiväkoti Niitty,Day care Niitty
daycare,24.954767,60.205486,6676968,25497492,Päiväkoti Isoniitty,Day care Isoniitty
daycare,25.14833,60.219135,6678497,25508222,Päiväkoti Porslahti,Day care Porslahti
daycare,24.915354,60.17876,6673992,25495302,"Päiväkoti Ankkalampi,Mechelininkadun Ankkalampi-Ankdammen","Day care Ankkalampi,Mechelininkadun Ankkalampi-Ankdammen"
daycare,24.84535,60.232727,6680012,25491431,Päiväkoti Norlandia luontopäiväkoti Lumi,
daycare,25.01554,60.238735,6680671,25500861,Päiväkoti Marmori,Day care Marmori
daycare,24.890272,60.259644,6683006,25493925,Päiväkoti Kuninkaantammi,
daycare,24.922596,60.201115,6676482,25495707,Päiväkoti Hertta,Day care Hertta
daycare,25.016958,60.22424,6679057,25500940,Päiväkoti Luonnossa kotonaan Uikunkoto,Day care Luonnossa kotonaan Uikunkoto
daycare,24.91958,60.171795,6673216,25495536,Päiväkoti Finnish American Kindergarten Töölö,Day care Finnish American Kindergarten Töölö
daycare,25.138493,60.203846,6676792,25507680,Montessoripäiväkoti Mammolina Vuosaari,Day care Mammolina Vuosaari
daycare,24.947315,60.18611,6674810,25497077,Päiväkoti Pilke Taikavuori,Day care Pilke Taikavuori
daycare,25.033104,60.186794,6674885,25501837,"Päiväkoti Ankkalampi Duckies, Herttoniemenranta","Day care Ankkalampi Duckies, Herttoniemenranta"
daycare,24.74733,60.240055,6680845,25486003,Laaksolahden päiväkoti,
daycare,25.077759,60.220715,6678666,25504310,Päiväkoti Myllypuron Montessori-leikkikoulu,
daycare,24.882145,60.210587,6677541,25493465,Päiväkoti Inspira,Day care Inspira
daycare,24.914684,60.16286,6672221,25495263,"Päiväkoti Touhula, HEI Ruoholahti",
daycare,24.90365,60.195732,6675884,25494655,Päiväkoti Pilke Taikamaa,Day care Pilke Taikamaa
daycare,24.95326,60.195194,6675821,25497407,"Päiväkoti Ankkalampi Duckies, Vallila","Day care Ankkalampi Duckies, Vallila"
daycare,24.914684,60.16286,6672221,25495263,"Päiväkoti Ankkalampi, Lauttasaari","Day care Ankkalampi, Lauttasaari"
daycare,25.014076,60.250973,6682035,25500779,Päiväkoti Taikahelmi,Day care Taikahelmi
daycare,25.055826,60.201168,6676487,25503096,Päiväkoti Steinerpäiväkoti Mansikkala,Day care Steinerpäiväkoti Mansikkala
daycare,24.947317,60.20544,6676963,25497079,Päiväkoti Sohvila,Day care Sohvila
daycare,25.13684,60.207493,6677199,25507588,Päiväkoti Hanna,Day care Hanna
daycare,25.135622,60.2242,6679060,25507516,Päiväkoti Kurkimoisio,Day care Kurkimoisio
daycare,24.950022,60.231495,6679866,25497231,Päiväkoti Majava,Day care Majava
daycare,24.769846,60.177273,6673846,25487226,Tontunmäen päiväkoti,Tontunmäen päiväkoti
daycare,24.804781,60.204147,6676834,25489174,Lasten montessorikoulu Laajalahti,Lasten montessorikoulu Laajalahti
daycare,24.803917,60.2017,6676561,25489125,Laajalahden päiväkoti,Laajalahden päiväkoti
daycare,24.784887,60.175064,6673597,25488060,Jousenkaaren päiväkoti,Jousenkaaren päiväkoti
daycare,24.783022,60.160473,6671971,25487951,Haukilahden päiväkoti,Haukilahden päiväkoti
daycare,24.793238,60.188747,6675120,25488528,Pohjois-Tapiolan päiväkoti,Pohjois-Tapiolan päiväkoti
daycare,24.78413,60.1839,6674581,25488021,Koivumankkaan päiväkoti,Koivumankkaan päiväkoti
daycare,24.79301,60.16283,6672232,25488507,Westendinpuiston päiväkoti,Westendinpuiston päiväkoti
daycare,24.754707,60.19878,6676245,25486395,Taavinkylän lastentalo,Taavinkylän lastentalo
daycare,24.763071,60.168434,6672862,25486847,Niittykummun päiväkoti,Niittykummun päiväkoti
daycare,24.787949,60.180756,6674230,25488232,Tuohimäen päiväkoti,Tuohimäen päiväkoti
daycare,24.797588,60.19677,6676013,25488773,Länsiväylän Kielikylpy,Länsiväylän Kielikylpy
daycare,24.810919,60.182457,6674416,25489507,Tapiolan päiväkoti,Tapiolan päiväkoti
daycare,24.781862,60.15657,6671537,25487885,Toppelundin päiväkoti,Toppelundin päiväkoti
daycare,24.797554,60.19675,6676011,25488771,Laakakiven päiväkoti,Laakakiven päiväkoti
daycare,24.769064,60.193024,6675601,25487189,Mankkaan päiväkoti,Mankkaan päiväkoti
daycare,24.799524,60.179707,6674112,25488874,Silkkiniityn päiväkoti,Silkkiniityn päiväkoti
daycare,24.76112,60.222775,6678917,25486760,Karamalmens daghem och förskola,
daycare,24.798985,60.17106,6673148,25488841,Vindängens daghem och förskola,
daycare,24.826714,60.226425,6679312,25490397,Boställs daghem och förskola,
daycare,24.599174,60.183388,6674572,25477758,Kungsgårds daghem och förskola,
daycare,24.700636,60.16338,6672313,25483378,Finno daghem och förskola,
daycare,24.655928,60.20749,6677240,25480921,Lagstads daghem och förskola,
daycare,24.737625,60.205013,6676943,25485450,Smedsby daghem och förskola,
daycare,24.666182,60.147514,6670555,25481456,Storängens daghem och förskola,
daycare,24.74914,60.164165,6672390,25486071,Mattbergets daghem och förskola,
daycare,24.914684,60.16286,6672221,25495263,"Päiväkoti Ankkalampi, Lauttasaari","Day care Ankkalampi, Lauttasaari"
daycare,24.915354,60.17876,6673992,25495302,"Päiväkoti Ankkalampi,Mechelininkadun Ankkalampi-Ankdammen","Day care Ankkalampi,Mechelininkadun Ankkalampi-Ankdammen"
daycare,25.139122,60.20865,6677327,25507714,Daghemmet Rastis,Day care Rastis
daycare,24.960451,60.216835,6678232,25497808,Fenix förskola,
daycare,24.963718,60.185394,6674729,25497987,Åshöjdens förskola,Åshöjdens förskola
daycare,24.92564,60.17577,6673658,25495873,Minerva förskola,Day care Minerva förskola
daycare,25.091803,60.2189,6678465,25505089,Botby förskola,Botby förskola
daycare,25.001844,60.185974,6674793,25500102,Domus förskola,
daycare,25.05361,60.18498,6674683,25502975,Piltens förskola,Piltens förskola
daycare,25.139122,60.20865,6677327,25507714,Rastis förskola,
daycare,24.849873,60.229046,6679601,25491681,Sockenstugans förskola,Sockenstugans förskola
daycare,24.91279,60.187603,6674978,25495161,Toppans förskola,Toppans förskola
daycare,24.942337,60.162216,6672147,25496798,Cygnaeus förskola,Day care Fylgia-Solhem
daycare,24.93013,60.227585,6679431,25496128,Månsas förskola,Månsas förskola
daycare,24.970324,60.20195,6676573,25498354,Sesams förskola,Sesams förskola
daycare,25.001049,60.260136,6683056,25500058,Staffans förskola,Staffans förskola
daycare,24.869545,60.252872,6682253,25492776,Malmgårds förskola,Malmgårds förskola
daycare,24.890976,60.216694,6678220,25493956,Haga förskola,Haga förskola
daycare,24.955643,60.17487,6673557,25497538,Kronohagens förskola,Kronohagens förskola
daycare,25.05361,60.18498,6674683,25502975,Daghemmet Pilten,Day care Pilten
daycare,24.880447,60.19969,6676327,25493369,Daghemmet Munksnäs kompis,Day care Munksnäs kompis
daycare,24.960451,60.216835,6678232,25497808,Daghemmet Fenix,Day care Fenix
daycare,24.856705,60.169777,6672997,25492045,Daghemmet Bamse Ankas Språkbad,Day care Bamse språkbad
daycare,24.969866,60.202072,6676587,25498329,Daghemmet Sesam,Day care Sesam
daycare,24.985762,60.260353,6683080,25499212,Daghemmet Staffan,Day care Staffan
education,24.726706,60.168247,6672849,25484828,Kuitinmäen koulu,Kuitinmäen koulu
education,24.907465,60.196465,6675965,25494867,Helsingin Rudolf Steiner-koulu,Helsinki Rudolf Steiner School
education,24.889652,60.21161,6677654,25493882,Helsingin Suomalainen Yhteiskoulu,Helsinki Finnish Coeducational School
education,24.73277,60.167606,6672776,25485164,Komeetan koulu,
education,24.726402,60.16715,6672727,25484810,Tähtiniityn koulu,
education,25.057022,60.270943,6684261,25503156,"Puistolanraitin ala-asteen koulu, Nurkkatien toimipaikka","Puistola Comprehensive School, Lower Stage, Nurkkatien toimipaikka"
education,24.988834,60.226162,6679270,25499381,Pihlajiston ala-aste (Viikinmäen sivutoimipiste) liikuntasali,"Pihlajisto Comprehensive School, Lower Stage, Harjannetien toimipaikka"
education,24.846428,60.22732,6679409,25491490,"Sophie Mannerheimin koulu, Sylvesterintien toimipaikka","Sophie Mannerheim School, Sylvesterintien toimipaikka"
education,25.067293,60.220634,6678657,25503730,"Myllypuron peruskoulu, toimipaikka Yläkivenrinne 6","Myllypuro Comprehensive School, Lower and Upper Stages, Yläkivenrinne 6"
education,24.984251,60.247864,6681688,25499128,Helsingin Kristillinen koulu,Helsinki Christian School
education,24.907375,60.203804,6676783,25494863,Valteri-koulu,Valteri School
education,25.108818,60.294872,6686931,25506018,Itä-Hakkilan koulu,
education,24.794346,60.163883,6672350,25488581,Westendinpuiston koulu,Westendinpuiston koulu
education,24.76437,60.174,6673482,25486921,Jousenkaaren koulu,
education,24.838282,60.23722,6680514,25491041,"Konalan ala-asteen koulu, väistötilat","Konala Comprehensive School, Lower Stage"
education,24.715443,60.213093,6677848,25484224,Mäntymäen koulu,
education,24.753878,60.15471,6671335,25486331,Matinlahden koulu,Matinlahden koulu
education,25.018597,60.28951,6686328,25501029,Viertolan koulu Jokirannan opetuspiste,
education,24.743961,60.2428,6681152,25485818,Lähderannan koulu,Lähderannan koulu
education,24.851118,60.318645,6689584,25491772,Aurinkokiven koulu,
education,24.771597,60.233368,6680095,25487345,Rastaalan koulu,Rastaalan koulu
education,25.023745,60.307026,6688280,25501313,Simonkallion koulu,
education,24.73521,60.153652,6671221,25485293,Tiistilän koulu,Tiistilä school
education,24.709257,60.24482,6681385,25483897,Karamzinin koulu,Karamzinin koulu
education,24.632597,60.205395,6677014,25479626,Mikkelän koulu,
education,24.868572,60.26756,6683890,25492726,Kaivokselan koulu,
education,25.051859,60.299385,6687430,25502867,Jokiniemen koulu,
education,24.748383,60.282074,6685527,25486080,Niipperin koulu,
education,24.76904,60.24573,6681473,25487208,Jupperin koulu,
education,24.675835,60.199345,6676327,25482021,Hösmärinpuiston koulu,Hösmärinpuiston koulu
education,24.594254,60.19099,6675421,25477490,Hansakallion koulu,Hansakallion koulu
education,25.09906,60.32455,6690237,25505473,Päiväkummun koulu,
education,24.683456,60.20154,6676570,25482444,Tuomarilan koulu,Tuomarilan koulu
education,25.112417,60.34665,6692700,25506207,Jokivarren koulu,
education,24.65334,60.177776,6673930,25480760,Latokasken koulu,Latokasken koulu
education,24.851095,60.26937,6684094,25491759,Uomarinteen koulu,
education,24.711288,60.20483,6676929,25483990,Ymmerstan koulu,Ymmerstan koulu
education,25.097733,60.27421,6684628,25505408,Lehtikuusen koulu,
education,24.738352,60.173477,6673429,25485477,Päivänkehrän koulu,
education,24.679142,60.196716,6676033,25482203,Sunan koulu,Sunan koulu
education,25.06491,60.345497,6692568,25503584,Vierumäen koulu Kulomäen opetuspiste,
education,24.662867,60.180737,6674257,25481291,Kantokasken koulu,
education,24.641817,60.213203,6677881,25480142,Koulumestarin koulu,Koulumestarin koulu
education,24.9583,60.28071,6685349,25497693,Kartanonkosken koulu,
education,25.094828,60.340908,6692059,25505237,Mikkolan koulu,
education,24.809225,60.203537,6676765,25489420,Laajalahden koulu,Laajalahden koulu
education,24.707216,60.31043,6688695,25483816,Lahnuksen koulu,Lahnuksen koulu
education,24.806171,60.257362,6682762,25489268,Pähkinärinteen koulu,
education,25.021393,60.29201,6686607,25501183,Viertolan koulu,
education,24.860899,60.327454,6690564,25492315,Kanniston koulu,
education,24.860432,60.280632,6685347,25492278,Kivimäen koulu,
education,24.824741,60.2232,6678954,25490287,Postipuun koulu,Postipuun koulu
education,24.943684,60.28765,6686123,25496885,Veromäen koulu Riihipellon opetuspiste,
education,24.663937,60.166687,6672692,25481342,Nöykkiönlaakson koulu,Nöykkiönlaakson koulu
education,24.677307,60.283375,6685689,25482148,Pakankylän koulu,
education,24.701923,60.146496,6670432,25483441,Iivisniemen koulu,Iivisniemen koulu
education,24.782915,60.161007,6672031,25487946,Toppelundin koulu,
education,24.669817,60.2015,6676569,25481688,Kirstin koulu,Kirstin koulu
education,24.733084,60.17955,6674107,25485187,Espoon Steinerkoulu,
education,24.77667,60.192074,6675493,25487611,Mankkaanpuron koulu,Mankkaanpuron koulu
education,25.055725,60.35641,6693784,25503076,Vierumäen koulu,
education,24.751505,60.196545,6675996,25486216,Taavinkylän koulu,Taavinkylän koulu
education,25.035719,60.30836,6688430,25501975,Hiekkaharjun koulu,
education,25.063917,60.28308,6685614,25503536,Kuusikon koulu,
education,24.670687,60.138325,6669529,25481701,Soukan koulu,
education,24.820528,60.233894,6680146,25490056,Lintulaakson koulu,Lintulaakson koulu
education,25.066628,60.318356,6689544,25503682,Kytöpuiston koulu,
education,24.819832,60.213387,6677861,25490011,Perkkaanpuiston koulu,
education,24.562899,60.262226,6683369,25475803,Nuuksion koulu,Nuuksion koulu
education,24.688728,60.222027,6678850,25482748,Keinumäen koulu,
education,25.083645,60.357006,6693852,25504617,Leppäkorven koulu,
education,24.791666,60.18744,6674974,25488441,Aarnivalkean koulu,Aarnivalkean koulu
education,25.114204,60.249107,6681833,25506325,Länsimäen koulu,
education,24.665724,60.197136,6676083,25481459,Jalavapuiston koulu,
education,24.962046,60.2862,6685960,25497901,Veromäen koulu,
education,24.621029,60.228554,6679597,25478999,Karhusuon koulu,
education,25.025799,60.32696,6690501,25501425,Ilolan koulu,
education,24.776808,60.278538,6685127,25487651,Askiston koulu,
education,25.058668,60.334988,6691397,25503240,Rekolanmäen koulu,
education,24.684467,60.165962,6672605,25482482,Eestinkallion koulu,Eestinkallion koulu
education,24.70728,60.169693,6673015,25483750,Friisilän koulu,Friisilän koulu
education,24.714699,60.23129,6679876,25484191,Auroran koulu,Auroran koulu
education,25.110518,60.252552,6682216,25506120,Rajakylän koulu,
education,24.644552,60.148155,6670632,25480255,Laurinlahden koulu,
education,25.076872,60.33257,6691128,25504246,Rekolan koulu,
education,24.824043,60.25877,6682917,25490258,Rajatorpan koulu,
education,24.90884,60.282524,6685554,25494957,Ylästön koulu,
education,24.630634,60.15302,6671178,25479485,Meritorin koulu,Meritorin koulu
education,24.742992,60.22984,6679708,25485759,Viherkallion koulu,Viherkallion koulu
education,24.767801,60.170197,6673058,25487110,Niittykummun koulu,
education,24.806622,60.238194,6680627,25489287,Lintuvaaran koulu,
education,24.771084,60.210068,6677500,25487308,Kilon koulu,
education,24.876242,60.347244,6692768,25493167,Seutulan koulu,
education,24.806091,60.225338,6679195,25489254,Veräjäpellon koulu,
education,24.795177,60.18672,6674894,25488635,Sepon koulu,
education,25.056108,60.17903,6674021,25503114,Laajasalon peruskoulu,"Laajasalo Comprehensive School, Lower and Upper stages"
education,25.069578,60.221066,6678705,25503857,Myllypuron peruskoulu,"Myllypuro Comprehensive School, Lower and Upper Stages"
education,25.13941,60.20549,6676976,25507731,"Puistopolun peruskoulu, Pohjavedenkadun toimipaikka","Puistopolku Comprehensive School, Lower and Upper Stages, Pohjavedenkadun toimipaikka"
education,24.988527,60.226463,6679304,25499364,"Pihlajiston ala-asteen koulu, Harjannetien toimipaikka","Pihlajisto Comprehensive School, Lower Stage, Harjannetien toimipaikka"
education,25.117018,60.233135,6680053,25506484,Naulakallion koulu,Naulakallio School
education,24.8695,60.16121,6672041,25492754,Lauttasaaren ala-asteen koulu,"Lauttasaari Comprehensive School, Lower stage"
education,24.950504,60.263668,6683450,25497260,Torpparinmäen peruskoulu,"Torpparinmäki Comprehensive School, Lower and Upper Stages"
education,24.909557,60.18654,6674859,25494982,"Sophie Mannerheimin koulu, Stenbäckinkadun toimipaikka","Sophie Mannerheim School, Stenbäckinkadun toimipaikka"
education,24.928545,60.16736,6672721,25496033,Helsingin Juutalainen yhteiskoulu,Jewish School of Helsinki
education,24.950077,60.18347,6674515,25497230,Kallion ala-asteen koulu,"Kallio Comprehensive School, Lower Stage"
education,25.21156,60.26172,6683251,25511712,Sakarinmäen peruskoulu,"Sakarinmäki Comprehensive School, Lower and Upper Stages"
education,24.961258,60.231445,6679860,25497853,Oulunkylän ala-asteen koulu,"Oulunkylä Comprehensive School, Lower Stage"
education,25.081219,60.25944,6682981,25504496,Jakomäen peruskoulu,"Jakomäki Comprehensive School, Lower and Upper Stages"
education,25.13905,60.215015,6678037,25507709,Vuoniityn peruskoulu,"Vuoniitty Comprehensive School, Lower and Upper Grades"
education,24.875952,60.202244,6676612,25493120,Munkkiniemen ala-asteen koulu,"Munkkiniemi Comprehensive School, Lower Stage"
education,24.935322,60.24352,6681206,25496418,Pakilan ala-asteen koulu,"Pakila Comprehensive School, Lower Stage"
education,24.882786,60.248493,6681764,25493509,Kannelmäen peruskoulu,"Kannelmäki Comprehensive School, Lower and Upper Stages"
education,25.019794,60.262794,6683352,25501096,Hiidenkiven peruskoulu,"Hiidenkivi Comprehensive School, Lower and Upper Stages"
education,24.852657,60.250515,6681993,25491841,Pihkapuiston ala-asteen koulu,"Pihkapuisto Comprehensive School, Lower Stage"
education,24.871643,60.20608,6677040,25492882,Munkkivuoren ala-asteen koulu,"Munkkivuori Comprehensive School, Lower Stage"
education,24.96876,60.22054,6678644,25498268,Koskelan ala-asteen koulu,"Koskela Comprehensive School, Lower Stage"
education,25.032566,60.190666,6675316,25501807,Herttoniemenrannan ala-asteen koulu,"Herttoniemenranta Comprehensive School, Lower Stage"
education,24.946043,60.210236,6677497,25497008,Käpylän peruskoulu,"Käpylä Comprehensive School, Lower and Upper Stages"
education,24.89162,60.226887,6679356,25493994,Pohjois-Haagan ala-asteen koulu,"Pohjois-Haaga Comprehensive School, Lower Stage"
education,25.12219,60.23301,6680040,25506770,Mellunmäen ala-asteen koulu,"Mellunmäki Comprehensive School, Lower stage"
education,24.61467,60.183598,6674590,25478618,Vanttilan koulu,Vanttilan koulu
education,25.099295,60.2189,6678465,25505504,Vartiokylän ala-asteen koulu,"Vartiokylä Comprehensive School, Lower Stage"
education,25.008951,60.185974,6674793,25500497,Kulosaaren ala-asteen koulu,"Kulosaari Comprehensive School, Lower Stage"
education,25.000227,60.25494,6682477,25500013,Malmin peruskoulu,"Malmi Comprehensive School, Upper and Lower Stages"
education,25.016394,60.24671,6681560,25500908,Hietakummun ala-asteen koulu,"Hietakumpu Comprehensive School, Lower Stage"
education,25.007051,60.23039,6679741,25500391,Pihlajiston ala-asteen koulu,"Pihlajisto Comprehensive School, Lower Stage"
education,25.13524,60.345253,6692547,25507468,Jokivarren koulu Nikinmäen opetuspiste,
education,25.093773,60.21388,6677906,25505199,Puotilan ala-asteen koulu,"Puotila Comprehensive School, Lower Stage"
education,24.791323,60.21615,6678173,25488432,Kilonpuiston koulu,Kilonpuiston koulu
education,24.986612,60.270615,6684223,25499259,Siltamäen ala-asteen koulu,"Siltamäki Comprehensive School, Lower Stage"
education,24.859325,60.226433,6679309,25492204,Pitäjänmäen peruskoulu,"Pitäjänmäki Comprehensive School, Lower and Upper Stages"
education,24.90274,60.226086,6679266,25494610,Marjatta-koulu,Marjatta School
education,24.969877,60.167706,6672758,25498328,Katajanokan ala-asteen koulu,"Katajanokka Comprehensive School, Lower Stage"
education,25.035473,60.203884,6676789,25501967,Hertsikan ala-asteen koulu,"Hertsikan ala-aste Comprehensive School, Lower Stage"
education,24.753298,60.277676,6685036,25486350,Juvanpuiston koulu,Juvanpuiston koulu
education,25.05717,60.195206,6675823,25503171,Porolahden peruskoulu,"Porolahti Comprehensive School, Lower and Upper Stages"
education,24.925034,60.16709,6672692,25495838,Ressun peruskoulu,"Ressu Comprehensive School, Lower and Upper Stages"
education,24.91933,60.162342,6672163,25495521,Ruoholahden ala-asteen koulu,"Ruoholahti Comprehensive School, Lower Stage"
education,24.99842,60.275635,6684782,25499913,Suutarilan ala-asteen koulu,"Suutarila Comprehensive School, Lower Stage"
education,24.924467,60.198906,6676236,25495811,"Pasilan peruskoulu, Maistraatintorin toimipaikka","Pasila Comprehensive School, Lower and Upper Stages, Maistraatintorin toimipaikka"
education,24.921658,60.182873,6674450,25495653,Töölön ala-asteen koulu,"Töölö Comprehensive School, Lower Stage"
education,25.132538,60.201607,6676542,25507351,Merilahden peruskoulu,"Merilahti Comprehensive School, Lower and Upper Stages"
education,25.108742,60.239502,6680762,25506024,Laakavuoren ala-asteen koulu,"Laakavuori Comprehensive School, Lower Stage"
education,24.94317,60.187485,6674963,25496847,"Kalasataman peruskoulu, Sturenkadun toimipaikka","Kalasatama Comprehensive School, Lower Stage, Sturenkadun toimipaikka"
education,25.000124,60.23914,6680716,25500007,Pihlajamäen ala-asteen koulu,"Pihlajamäki Comprehensive School, Lower Stage"
education,24.930443,60.25469,6682451,25496149,Paloheinän ala-asteen koulu,"Paloheinä Comprehensive School, Lower Stage"
education,25.029873,60.227764,6679449,25501655,Helsingin yliopiston Viikin normaalikoulu,University of Helsinki Viikki Normal School
education,24.96379,60.19294,6675570,25497991,Vallilan ala-asteen koulu,"Vallila Comprehensive School, Lower Stage"
education,24.938725,60.16117,6672031,25496597,Snellmanin ala-asteen koulu,"Snellman Comprehensive School, Lower Stage"
education,24.92937,60.228165,6679496,25496086,Maunulan ala-asteen koulu,"Maunula Comprehensive School, Lower Stage"
education,25.028883,60.274616,6684669,25501598,Maatullin ala-asteen koulu,"Maatulli Comprehensive School, Lower Stage"
education,24.93496,60.194454,6675739,25496392,Pasilan peruskoulu,"Pasila Comprehensive School, Lower and Upper Stages"
education,24.676743,60.15715,6671625,25482048,Martinkallion koulu,Martinkallion koulu
education,24.973038,60.204193,6676823,25498505,Arabian peruskoulu,"Arabia Comprehensive School, Lower and Upper Stages"
education,24.918402,60.180748,6674214,25495472,Sophie Mannerheimin koulu,Sophie Mannerheim School
education,25.08267,60.166313,6672605,25504590,Poikkilaakson ala-asteen koulu,"Poikkilaakso Comprehensive School, Lower Stage"
education,25.074316,60.214478,6677971,25504120,Itäkeskuksen peruskoulu,"Itäkeskus Comprehensive School, Lower and Upper Stages"
education,25.003052,60.27502,6684714,25500169,Suutarinkylän peruskoulu,"Suutarila Comprehensive School, Lower and Upper stage"
education,25.051386,60.270226,6684181,25502844,Puistolanraitin ala-asteen koulu,"Puistola Comprehensive School, Lower Stage"
education,24.951702,60.188057,6675026,25497320,Aleksis Kiven peruskoulu,"Aleksis Kivi Comprehensive School, Lower and Upper Stages"
education,25.036472,60.23214,6679937,25502021,Latokartanon peruskoulu,"Latokartano Comprehensive School, Lower and Upper Stages"
education,24.733961,60.307503,6688363,25485293,Kalajärven koulu,Kalajärven koulu
education,25.0459,60.15235,6671048,25502549,Santahaminan ala-asteen koulu,"Santahamina Comprehensive School, Lower Stage"
education,24.802614,60.21683,6678247,25489058,Ruusutorpan koulu,Ruusutorpan koulu
education,25.142172,60.211514,6677647,25507883,Puistopolun peruskoulu,"Puistopolku Comprehensive School, Lower and Upper Stages"
education,24.961153,60.24185,6681019,25497848,Solakallion koulu,Solakallio School
education,24.90478,60.19275,6675552,25494718,Meilahden ala-asteen koulu,"Meilahti Comprehensive School, Lower Stage"
education,24.94132,60.21416,6677935,25496747,Yhtenäiskoulu,"Yhtenäiskoulu, Comprehensive and Upper Secondary School"
education,25.07913,60.24203,6681041,25504383,Vesalan peruskoulu,"Vesala Comprehensive School, Lower and Upper Stages"
education,24.947826,60.173294,6673381,25497104,Kaisaniemen ala-asteen koulu,"Kaisaniemi Comprehensive School, Lower Stage"
education,24.895178,60.20154,6676532,25494187,Pikku Huopalahden ala-asteen koulu,"Pikku Huopalahti Comprehensive School, Lower Stage"
education,24.943867,60.158474,6671730,25496883,Tehtaankadun ala-asteen koulu,"Tehtaankatu Comprehensive School, Lower stage"
education,24.643406,60.15232,6671097,25480194,Mainingin koulu,Mainingin koulu
education,24.614016,60.16926,6672993,25478572,Saunalahden koulu,Saunalahden koulu
education,24.961706,60.251553,6682100,25497879,Metsolan ala-asteen koulu,"Metsola Comprehensive School, Lower Stage"
education,24.990791,60.249958,6681922,25499490,Pukinmäenkaaren peruskoulu,"Pukinmäki Comprehensive School, Lower and Upper Stages"
education,24.873535,60.21895,6678473,25492990,Strömbergin ala-asteen koulu,"Strömberg's Comprehensive School, Lower Stage"
education,25.024727,60.264954,6683593,25501369,Tapanilan ala-asteen koulu,"Tapanila Comprehensive School, Lower Stage"
education,25.06925,60.234955,6680252,25503837,Keinutien ala-asteen koulu,"Keinutie Comprehensive School, Lower Stage"
education,25.055931,60.26739,6683865,25503096,Puistolan peruskoulu,"Puistola Comprehensive School, Lower and Upper Stages"
education,25.14525,60.203354,6676738,25508055,Aurinkolahden peruskoulu,"Aurinkolahti Comprehensive School, Lower and Upper Stages"
education,25.008118,60.247623,6681662,25500450,Karviaistien koulu,Karviaistie School
education,24.919014,60.15681,6671547,25495502,Jätkäsaaren peruskoulu,"Jätkäsaari Comprehensive School, Lower Stage"
education,25.05436,60.200966,6676464,25503015,Roihuvuoren ala-asteen koulu,"Roihuvuori Comprehensive School, Lower stage"
education,24.91714,60.17563,6673643,25495401,Taivallahden peruskoulu,"Taivallahti Comprehensive School, Lower and Upper Stages"
education,25.036829,60.167908,6672780,25502045,Tahvonlahden ala-asteen koulu,"Tahvonlahti Comprehensive School, Lower Stage"
education,24.891161,60.214638,6677992,25493966,Haagan peruskoulu,"Haaga Comprehensive School, Lower and Upper Stages"
education,25.09125,60.23214,6679940,25505056,Kontulan ala-asteen koulu,"Kontula Comprehensive School, Lower Stage"
education,24.989557,60.148586,6670628,25499420,Suomenlinnan ala-asteen koulu,"Suomenlinna Comprehensive School, Lower Stage"
education,24.966671,60.240868,6680909,25498154,Toivolan koulu,Toivola School
education,24.859592,60.245884,6681476,25492223,Malminkartanon ala-asteen koulu,"Malminkartano Comprehensive School, Lower Stage"
education,24.979185,60.184338,6674611,25498845,Kalasataman peruskoulu,"Kalasatama Comprehensive School, Lower Stage"
education,24.665316,60.208466,6677346,25481442,Kirkkojärven koulu,Kirkkojärven koulu
education,24.925034,60.16709,6672692,25495838,Ressun peruskoulu,"Ressu Comprehensive School, Lower and Upper Stages"
education,24.9584,60.285183,6685847,25497699,Vantaan kansainvälinen koulu,
education,24.915638,60.160614,6671970,25495315,International School of Helsinki,International School of Helsinki
education,24.895868,60.19357,6675644,25494223,The English School,The English School
education,24.907375,60.203804,6676783,25494863,Valteri-koulu,Valteri School
education,24.984251,60.247864,6681688,25499128,Helsingin Kristillinen koulu,Helsinki Christian School
education,24.61467,60.183598,6674590,25478618,Vanttilan koulu,Vanttilan koulu
education,24.815847,60.269737,6684140,25489808,Hämeenkylän koulu Sanomalan opetuspiste,
education,25.018597,60.28951,6686328,25501029,Viertolan koulu Jokirannan opetuspiste,
education,24.733961,60.307503,6688363,25485293,Kalajärven koulu,Kalajärven koulu
education,24.695316,60.149525,6670771,25483075,Kaitaan koulu,Kaitaan koulu
education,24.819008,60.237213,6680515,25489973,Leppävaaran koulu,Leppävaaran koulu
education,25.018518,60.289577,6686336,25501024,Viertolan koulu Jokirannan opetuspiste,
education,24.791647,60.187435,6674974,25488440,Pohjois-Tapiolan koulu,Pohjois-Tapiolan koulu
education,24.594076,60.188713,6675167,25477479,Espoon yhteislyseon koulu,
education,24.819654,60.238075,6680611,25490009,Lintumetsän koulu,Lintumetsän koulu
education,24.6633,60.168304,6672872,25481308,Nöykkiön koulu,Nöykkiön koulu
education,24.803534,60.17935,6674071,25489097,Tapiolan koulu,
education,24.9583,60.28071,6685349,25497693,Kartanonkosken koulu,
